round,loss,accuracy,alpha0,method,repetition
7,1.74753,0.48625,,afl,9
8,1.7779,0.46,,afl,9
9,1.7741,0.42875,,afl,9
10,1.73744,0.46375,,afl,9
11,1.65833,0.47375,,afl,9
12,1.61602,0.4625,,afl,9
13,1.62414,0.46,,afl,9
14,1.64308,0.455,,afl,9
15,1.63356,0.4525,,afl,9
16,1.5895,0.45875,,afl,9
17,1.56274,0.46,,afl,9
18,1.54822,0.4525,,afl,9
19,1.52467,0.46,,afl,9
20,1.51928,0.46375,,afl,9
21,1.49627,0.475,,afl,9
22,1.46728,0.47375,,afl,9
23,1.46137,0.47875,,afl,9
24,1.45125,0.48375,,afl,9
25,1.45613,0.4825,,afl,9
26,1.46392,0.4775,,afl,9
27,1.45455,0.47,,afl,9
28,1.43674,0.49,,afl,9
29,1.43341,0.49125,,afl,9
30,1.43485,0.4925,,afl,9
31,1.44,0.49375,,afl,9
32,1.44837,0.4875,,afl,9
33,1.45948,0.48,,afl,9
34,1.47292,0.4725,,afl,9
35,1.44218,0.48375,,afl,9
36,1.44041,0.49,,afl,9
37,1.42446,0.495,,afl,9
38,1.4337,0.4875,,afl,9
39,1.42113,0.49375,,afl,9
40,1.42091,0.4925,,afl,9
41,1.43201,0.48375,,afl,9
42,1.42208,0.4925,,afl,9
43,1.42564,0.485,,afl,9
44,1.43204,0.4825,,afl,9
45,1.40754,0.495,,afl,9
46,1.38939,0.50625,,afl,9
47,1.37579,0.51375,,afl,9
48,1.37361,0.51375,,afl,9
49,1.37904,0.51125,,afl,9
50,1.37202,0.51625,,afl,9
51,1.36621,0.525,,afl,9
52,1.36098,0.53875,,afl,9
53,1.35894,0.535,,afl,9
54,1.35777,0.53125,,afl,9
55,1.35731,0.53,,afl,9
56,1.35751,0.53375,,afl,9
57,1.34882,0.5325,,afl,9
58,1.3422,0.5325,,afl,9
59,1.33657,0.54125,,afl,9
60,1.33132,0.54,,afl,9
61,1.33215,0.54,,afl,9
62,1.32775,0.5475,,afl,9
63,1.32927,0.54625,,afl,9
64,1.32674,0.55,,afl,9
65,1.32949,0.54875,,afl,9
66,1.32765,0.545,,afl,9
67,1.33133,0.545,,afl,9
68,1.32252,0.545,,afl,9
69,1.31551,0.55125,,afl,9
70,1.31834,0.5475,,afl,9
71,1.32178,0.5475,,afl,9
72,1.31868,0.55125,,afl,9
73,1.31737,0.55125,,afl,9
74,1.31469,0.555,,afl,9
75,1.31119,0.56,,afl,9
76,1.31435,0.5575,,afl,9
77,1.31177,0.5525,,afl,9
78,1.30871,0.55625,,afl,9
79,1.30728,0.5625,,afl,9
80,1.30619,0.56625,,afl,9
81,1.30376,0.56875,,afl,9
82,1.30023,0.565,,afl,9
83,1.29761,0.56125,,afl,9
84,1.29647,0.565,,afl,9
85,1.29491,0.5625,,afl,9
86,1.29835,0.56,,afl,9
87,1.29495,0.55875,,afl,9
88,1.29313,0.56125,,afl,9
89,1.29176,0.5625,,afl,9
90,1.28954,0.565,,afl,9
91,1.28792,0.56875,,afl,9
92,1.28707,0.575,,afl,9
93,1.28391,0.57,,afl,9
94,1.28307,0.5725,,afl,9
95,1.28603,0.56875,,afl,9
96,1.28534,0.57125,,afl,9
97,1.28846,0.56875,,afl,9
98,1.28811,0.56875,,afl,9
99,1.29141,0.5675,,afl,9
100,1.2887,0.57125,,afl,9
101,1.28692,0.57125,,afl,9
102,1.29009,0.56875,,afl,9
103,1.28748,0.5675,,afl,9
104,1.28694,0.5675,,afl,9
105,1.28493,0.5675,,afl,9
106,1.2824,0.56625,,afl,9
107,1.28211,0.56875,,afl,9
108,1.28001,0.56875,,afl,9
109,1.27969,0.57,,afl,9
110,1.27778,0.5725,,afl,9
111,1.2761,0.57125,,afl,9
112,1.27459,0.5725,,afl,9
113,1.27313,0.5725,,afl,9
114,1.27044,0.5725,,afl,9
115,1.26837,0.5725,,afl,9
116,1.26603,0.57,,afl,9
117,1.26892,0.57125,,afl,9
118,1.27199,0.56625,,afl,9
119,1.27129,0.57125,,afl,9
120,1.26999,0.57,,afl,9
121,1.26928,0.5725,,afl,9
122,1.26709,0.5725,,afl,9
123,1.26498,0.5725,,afl,9
124,1.26779,0.5725,,afl,9
125,1.26706,0.57375,,afl,9
126,1.26995,0.57375,,afl,9
127,1.26483,0.5725,,afl,9
128,1.26357,0.57125,,afl,9
129,1.26144,0.57125,,afl,9
130,1.26084,0.5725,,afl,9
131,1.25937,0.5725,,afl,9
132,1.25759,0.57375,,afl,9
133,1.256,0.57375,,afl,9
134,1.25519,0.5725,,afl,9
135,1.25372,0.57125,,afl,9
136,1.25288,0.57375,,afl,9
137,1.25164,0.5725,,afl,9
138,1.24642,0.57625,,afl,9
139,1.24462,0.575,,afl,9
140,1.24321,0.575,,afl,9
141,1.2387,0.575,,afl,9
142,1.23831,0.5775,,afl,9
143,1.24044,0.5775,,afl,9
144,1.23624,0.5775,,afl,9
145,1.23595,0.58125,,afl,9
146,1.23467,0.58,,afl,9
147,1.23343,0.5825,,afl,9
148,1.23314,0.58375,,afl,9
149,1.23175,0.58375,,afl,9
150,1.23163,0.58375,,afl,9
1,2.29422,0.1275,0.1,fedasync,9
2,2.32404,0.15875,0.1,fedasync,9
3,2.28351,0.20625,0.1,fedasync,9
4,2.24802,0.25,0.1,fedasync,9
5,2.1393,0.3075,0.1,fedasync,9
6,2.11422,0.3325,0.1,fedasync,9
7,2.04165,0.37375,0.1,fedasync,9
8,2.01579,0.37875,0.1,fedasync,9
9,1.98485,0.4325,0.1,fedasync,9
10,1.93603,0.4125,0.1,fedasync,9
11,1.88241,0.38375,0.1,fedasync,9
12,1.86707,0.375,0.1,fedasync,9
13,1.83732,0.3975,0.1,fedasync,9
14,1.79458,0.3775,0.1,fedasync,9
15,1.75434,0.41,0.1,fedasync,9
16,1.68603,0.44875,0.1,fedasync,9
17,1.6404,0.4925,0.1,fedasync,9
18,1.67865,0.47875,0.1,fedasync,9
19,1.65885,0.4775,0.1,fedasync,9
20,1.62667,0.46375,0.1,fedasync,9
21,1.56637,0.5675,0.1,fedasync,9
22,1.54674,0.5575,0.1,fedasync,9
23,1.51345,0.55375,0.1,fedasync,9
24,1.47903,0.54125,0.1,fedasync,9
25,1.44364,0.55375,0.1,fedasync,9
26,1.42033,0.52625,0.1,fedasync,9
27,1.38297,0.555,0.1,fedasync,9
28,1.30658,0.6325,0.1,fedasync,9
29,1.30314,0.62625,0.1,fedasync,9
30,1.33395,0.615,0.1,fedasync,9
31,1.39587,0.58125,0.1,fedasync,9
32,1.48303,0.54875,0.1,fedasync,9
33,1.59144,0.5025,0.1,fedasync,9
34,1.71388,0.48125,0.1,fedasync,9
35,1.35487,0.5625,0.1,fedasync,9
36,1.30647,0.5825,0.1,fedasync,9
37,1.24667,0.60125,0.1,fedasync,9
38,1.31139,0.5725,0.1,fedasync,9
39,1.26399,0.5925,0.1,fedasync,9
40,1.22237,0.61875,0.1,fedasync,9
41,1.30329,0.58625,0.1,fedasync,9
42,1.24434,0.61375,0.1,fedasync,9
43,1.22427,0.6225,0.1,fedasync,9
44,1.23663,0.62,0.1,fedasync,9
45,1.0603,0.6575,0.1,fedasync,9
46,0.99839,0.6725,0.1,fedasync,9
47,1.00284,0.6725,0.1,fedasync,9
48,0.97645,0.6825,0.1,fedasync,9
49,0.98439,0.68,0.1,fedasync,9
50,0.97538,0.675,0.1,fedasync,9
51,0.98222,0.67125,0.1,fedasync,9
52,1.01694,0.65,0.1,fedasync,9
53,0.98833,0.66875,0.1,fedasync,9
54,0.99088,0.66,0.1,fedasync,9
55,1.01997,0.635,0.1,fedasync,9
56,1.07184,0.615,0.1,fedasync,9
57,1.02897,0.6475,0.1,fedasync,9
58,1.02973,0.6775,0.1,fedasync,9
59,0.99959,0.685,0.1,fedasync,9
60,1.03619,0.67125,0.1,fedasync,9
61,0.96412,0.69125,0.1,fedasync,9
62,0.96932,0.7,0.1,fedasync,9
63,0.94574,0.6975,0.1,fedasync,9
64,0.86973,0.70875,0.1,fedasync,9
65,0.90409,0.695,0.1,fedasync,9
66,0.87797,0.69125,0.1,fedasync,9
67,0.9503,0.66875,0.1,fedasync,9
68,0.85179,0.705,0.1,fedasync,9
69,0.85763,0.69875,0.1,fedasync,9
70,0.88452,0.6875,0.1,fedasync,9
71,0.94057,0.6625,0.1,fedasync,9
72,0.89995,0.6775,0.1,fedasync,9
73,0.8623,0.7025,0.1,fedasync,9
74,0.85664,0.70375,0.1,fedasync,9
75,0.87533,0.69625,0.1,fedasync,9
76,0.91063,0.685,0.1,fedasync,9
77,0.87037,0.70375,0.1,fedasync,9
78,0.87592,0.69125,0.1,fedasync,9
79,0.8454,0.71125,0.1,fedasync,9
80,0.84515,0.70375,0.1,fedasync,9
81,0.85912,0.70125,0.1,fedasync,9
82,0.81355,0.7175,0.1,fedasync,9
83,0.80191,0.70625,0.1,fedasync,9
84,0.80897,0.7125,0.1,fedasync,9
85,0.82102,0.72,0.1,fedasync,9
86,0.8837,0.70875,0.1,fedasync,9
87,0.73831,0.73625,0.1,fedasync,9
88,0.72875,0.72875,0.1,fedasync,9
89,0.74542,0.73,0.1,fedasync,9
90,0.75643,0.73,0.1,fedasync,9
91,0.78435,0.72,0.1,fedasync,9
92,0.82559,0.71125,0.1,fedasync,9
93,0.76002,0.73,0.1,fedasync,9
94,0.79787,0.7275,0.1,fedasync,9
95,0.80448,0.72,0.1,fedasync,9
96,0.84281,0.71375,0.1,fedasync,9
97,0.86288,0.72125,0.1,fedasync,9
98,0.89816,0.70875,0.1,fedasync,9
99,0.92893,0.70875,0.1,fedasync,9
100,0.81357,0.715,0.1,fedasync,9
101,0.78155,0.73375,0.1,fedasync,9
102,0.79104,0.7225,0.1,fedasync,9
103,0.74114,0.7275,0.1,fedasync,9
104,0.76024,0.72,0.1,fedasync,9
105,0.73442,0.74625,0.1,fedasync,9
106,0.67853,0.75125,0.1,fedasync,9
107,0.70505,0.745,0.1,fedasync,9
108,0.68026,0.75375,0.1,fedasync,9
109,0.71796,0.74125,0.1,fedasync,9
110,0.70904,0.74625,0.1,fedasync,9
111,0.72181,0.745,0.1,fedasync,9
112,0.72373,0.7575,0.1,fedasync,9
113,0.7483,0.755,0.1,fedasync,9
114,0.66468,0.76875,0.1,fedasync,9
115,0.6315,0.785,0.1,fedasync,9
116,0.6392,0.78125,0.1,fedasync,9
117,0.67784,0.77125,0.1,fedasync,9
118,0.73766,0.7525,0.1,fedasync,9
119,0.69271,0.755,0.1,fedasync,9
120,0.72068,0.755,0.1,fedasync,9
121,0.68489,0.7575,0.1,fedasync,9
122,0.59409,0.79,0.1,fedasync,9
123,0.5926,0.8,0.1,fedasync,9
124,0.60361,0.78625,0.1,fedasync,9
125,0.613,0.7775,0.1,fedasync,9
126,0.64413,0.7625,0.1,fedasync,9
127,0.63094,0.7775,0.1,fedasync,9
128,0.59822,0.78875,0.1,fedasync,9
129,0.61863,0.79625,0.1,fedasync,9
130,0.61827,0.79125,0.1,fedasync,9
131,0.57997,0.8,0.1,fedasync,9
132,0.56856,0.80875,0.1,fedasync,9
133,0.57856,0.8075,0.1,fedasync,9
134,0.6105,0.8025,0.1,fedasync,9
135,0.63011,0.79125,0.1,fedasync,9
136,0.69132,0.78125,0.1,fedasync,9
137,0.61476,0.80125,0.1,fedasync,9
138,0.68464,0.77625,0.1,fedasync,9
139,0.62528,0.80375,0.1,fedasync,9
140,0.63818,0.80375,0.1,fedasync,9
141,0.70511,0.775,0.1,fedasync,9
142,0.63673,0.80375,0.1,fedasync,9
143,0.59488,0.8075,0.1,fedasync,9
144,0.66161,0.7875,0.1,fedasync,9
145,0.6326,0.795,0.1,fedasync,9
146,0.63661,0.79375,0.1,fedasync,9
147,0.57037,0.82,0.1,fedasync,9
148,0.56681,0.815,0.1,fedasync,9
149,0.61747,0.79875,0.1,fedasync,9
150,0.62591,0.795,0.1,fedasync,9
1,2.3748,0.28125,0.5,fedasync,9
2,2.53308,0.16875,0.5,fedasync,9
3,2.27378,0.3125,0.5,fedasync,9
4,2.15896,0.23125,0.5,fedasync,9
5,1.99657,0.36875,0.5,fedasync,9
6,2.12021,0.27375,0.5,fedasync,9
7,2.458,0.37,0.5,fedasync,9
8,1.92609,0.38875,0.5,fedasync,9
9,1.80514,0.4525,0.5,fedasync,9
10,1.66723,0.49625,0.5,fedasync,9
11,1.67556,0.56,0.5,fedasync,9
12,2.08383,0.53875,0.5,fedasync,9
13,1.78786,0.5525,0.5,fedasync,9
14,2.28039,0.475,0.5,fedasync,9
15,1.81599,0.48875,0.5,fedasync,9
16,1.15471,0.61625,0.5,fedasync,9
17,1.4942,0.585,0.5,fedasync,9
18,1.88793,0.57375,0.5,fedasync,9
19,1.45368,0.5625,0.5,fedasync,9
20,2.14556,0.46875,0.5,fedasync,9
21,1.19154,0.6125,0.5,fedasync,9
22,1.15828,0.61375,0.5,fedasync,9
23,1.59511,0.56125,0.5,fedasync,9
24,1.23139,0.615,0.5,fedasync,9
25,1.07767,0.65375,0.5,fedasync,9
26,1.60277,0.55,0.5,fedasync,9
27,1.08046,0.6625,0.5,fedasync,9
28,0.73819,0.77375,0.5,fedasync,9
29,1.08192,0.69375,0.5,fedasync,9
30,1.78186,0.60625,0.5,fedasync,9
31,2.32107,0.56875,0.5,fedasync,9
32,2.63286,0.5475,0.5,fedasync,9
33,2.80181,0.53125,0.5,fedasync,9
34,2.92008,0.525,0.5,fedasync,9
35,1.21935,0.64625,0.5,fedasync,9
36,1.05475,0.6675,0.5,fedasync,9
37,0.98909,0.6775,0.5,fedasync,9
38,0.90417,0.7075,0.5,fedasync,9
39,0.95017,0.69875,0.5,fedasync,9
40,0.78896,0.7475,0.5,fedasync,9
41,1.24818,0.66625,0.5,fedasync,9
42,0.8442,0.7225,0.5,fedasync,9
43,0.91487,0.7175,0.5,fedasync,9
44,1.34309,0.64375,0.5,fedasync,9
45,0.93294,0.7175,0.5,fedasync,9
46,1.46479,0.59,0.5,fedasync,9
47,1.94,0.5,0.5,fedasync,9
48,1.17835,0.65,0.5,fedasync,9
49,0.96851,0.705,0.5,fedasync,9
50,0.82098,0.73875,0.5,fedasync,9
51,1.08561,0.66,0.5,fedasync,9
52,1.39066,0.59,0.5,fedasync,9
53,1.18027,0.6875,0.5,fedasync,9
54,1.73306,0.5675,0.5,fedasync,9
55,2.09481,0.53125,0.5,fedasync,9
56,2.39229,0.48625,0.5,fedasync,9
57,1.40301,0.60625,0.5,fedasync,9
58,2.03536,0.4975,0.5,fedasync,9
59,1.44732,0.61625,0.5,fedasync,9
60,1.91811,0.54,0.5,fedasync,9
61,1.03203,0.71125,0.5,fedasync,9
62,1.07596,0.71625,0.5,fedasync,9
63,1.3293,0.66375,0.5,fedasync,9
64,1.1493,0.70125,0.5,fedasync,9
65,1.48534,0.66375,0.5,fedasync,9
66,1.57187,0.64,0.5,fedasync,9
67,1.74305,0.6475,0.5,fedasync,9
68,1.01774,0.7225,0.5,fedasync,9
69,1.46022,0.61625,0.5,fedasync,9
70,1.00446,0.72625,0.5,fedasync,9
71,1.31658,0.67125,0.5,fedasync,9
72,0.92485,0.73625,0.5,fedasync,9
73,0.9903,0.73,0.5,fedasync,9
74,1.17644,0.68375,0.5,fedasync,9
75,1.49051,0.63875,0.5,fedasync,9
76,1.21369,0.69375,0.5,fedasync,9
77,0.97346,0.7375,0.5,fedasync,9
78,0.90274,0.72,0.5,fedasync,9
79,0.96915,0.72875,0.5,fedasync,9
80,1.41574,0.6575,0.5,fedasync,9
81,1.3345,0.66125,0.5,fedasync,9
82,0.81595,0.76,0.5,fedasync,9
83,1.18866,0.70125,0.5,fedasync,9
84,0.95981,0.74375,0.5,fedasync,9
85,1.13552,0.71625,0.5,fedasync,9
86,1.41848,0.71,0.5,fedasync,9
87,0.90624,0.74875,0.5,fedasync,9
88,0.89716,0.725,0.5,fedasync,9
89,0.89602,0.7325,0.5,fedasync,9
90,1.17115,0.6925,0.5,fedasync,9
91,1.45915,0.645,0.5,fedasync,9
92,1.68226,0.63125,0.5,fedasync,9
93,0.6676,0.79875,0.5,fedasync,9
94,0.93595,0.7325,0.5,fedasync,9
95,0.89798,0.7575,0.5,fedasync,9
96,1.00199,0.74,0.5,fedasync,9
97,1.15872,0.725,0.5,fedasync,9
98,1.11872,0.71625,0.5,fedasync,9
99,1.26832,0.70375,0.5,fedasync,9
100,1.09434,0.74,0.5,fedasync,9
101,1.63297,0.62625,0.5,fedasync,9
102,1.2281,0.71375,0.5,fedasync,9
103,0.99115,0.75375,0.5,fedasync,9
104,0.77581,0.77875,0.5,fedasync,9
105,1.00996,0.7425,0.5,fedasync,9
106,0.73556,0.79375,0.5,fedasync,9
107,0.74901,0.77875,0.5,fedasync,9
108,0.7874,0.78625,0.5,fedasync,9
109,0.98225,0.7325,0.5,fedasync,9
110,1.14616,0.71125,0.5,fedasync,9
111,1.4586,0.67125,0.5,fedasync,9
112,1.23019,0.6975,0.5,fedasync,9
113,1.27161,0.7025,0.5,fedasync,9
114,0.58816,0.82875,0.5,fedasync,9
115,0.81389,0.7775,0.5,fedasync,9
116,1.07429,0.74,0.5,fedasync,9
117,1.12453,0.73875,0.5,fedasync,9
118,1.3641,0.71,0.5,fedasync,9
119,0.75543,0.79875,0.5,fedasync,9
120,0.79389,0.79125,0.5,fedasync,9
121,0.75832,0.78125,0.5,fedasync,9
122,0.81554,0.78,0.5,fedasync,9
123,1.21759,0.69625,0.5,fedasync,9
124,0.81406,0.80125,0.5,fedasync,9
125,0.80304,0.78625,0.5,fedasync,9
126,0.99469,0.76875,0.5,fedasync,9
127,0.98539,0.75875,0.5,fedasync,9
128,0.64917,0.8325,0.5,fedasync,9
129,0.91545,0.7675,0.5,fedasync,9
130,0.81985,0.7725,0.5,fedasync,9
131,0.63797,0.815,0.5,fedasync,9
132,0.66913,0.83,0.5,fedasync,9
133,1.05518,0.765,0.5,fedasync,9
134,0.9302,0.75875,0.5,fedasync,9
135,1.08191,0.7525,0.5,fedasync,9
136,1.29902,0.67625,0.5,fedasync,9
137,0.67226,0.81625,0.5,fedasync,9
138,0.85347,0.785,0.5,fedasync,9
139,0.81449,0.79125,0.5,fedasync,9
140,0.79244,0.8075,0.5,fedasync,9
141,0.94881,0.7575,0.5,fedasync,9
142,0.76835,0.79125,0.5,fedasync,9
143,0.68586,0.825,0.5,fedasync,9
144,0.81504,0.78625,0.5,fedasync,9
145,0.84847,0.7675,0.5,fedasync,9
146,0.8631,0.77375,0.5,fedasync,9
147,0.55763,0.85625,0.5,fedasync,9
148,0.63786,0.81875,0.5,fedasync,9
149,0.72206,0.8125,0.5,fedasync,9
150,0.85602,0.76875,0.5,fedasync,9
1,3.73856,0.28125,0.9,fedasync,9
2,7.28192,0.11,0.9,fedasync,9
3,3.41988,0.325,0.9,fedasync,9
4,3.51687,0.24125,0.9,fedasync,9
5,4.08295,0.31875,0.9,fedasync,9
6,3.57293,0.24,0.9,fedasync,9
7,5.14409,0.31875,0.9,fedasync,9
8,2.8346,0.36875,0.9,fedasync,9
9,2.46589,0.23875,0.9,fedasync,9
10,4.48121,0.35875,0.9,fedasync,9
11,2.44102,0.46375,0.9,fedasync,9
12,3.20776,0.44375,0.9,fedasync,9
13,3.28988,0.4,0.9,fedasync,9
14,3.49743,0.4025,0.9,fedasync,9
15,2.36141,0.3425,0.9,fedasync,9
16,2.05354,0.47,0.9,fedasync,9
17,2.75963,0.4775,0.9,fedasync,9
18,3.23289,0.48375,0.9,fedasync,9
19,2.68904,0.33125,0.9,fedasync,9
20,3.31729,0.285,0.9,fedasync,9
21,2.46058,0.3175,0.9,fedasync,9
22,2.20579,0.4675,0.9,fedasync,9
23,3.07051,0.46125,0.9,fedasync,9
24,3.07403,0.3725,0.9,fedasync,9
25,3.59747,0.31125,0.9,fedasync,9
26,3.83221,0.3225,0.9,fedasync,9
27,2.27547,0.49125,0.9,fedasync,9
28,2.42312,0.43625,0.9,fedasync,9
29,4.15039,0.45875,0.9,fedasync,9
30,4.22711,0.45125,0.9,fedasync,9
31,4.4315,0.45125,0.9,fedasync,9
32,4.33046,0.45125,0.9,fedasync,9
33,4.28673,0.45875,0.9,fedasync,9
34,4.24526,0.45625,0.9,fedasync,9
35,2.94102,0.42625,0.9,fedasync,9
36,3.51202,0.41125,0.9,fedasync,9
37,2.46974,0.3875,0.9,fedasync,9
38,3.01849,0.46625,0.9,fedasync,9
39,2.27956,0.4775,0.9,fedasync,9
40,2.45638,0.54125,0.9,fedasync,9
41,3.50509,0.4925,0.9,fedasync,9
42,1.72437,0.55125,0.9,fedasync,9
43,2.52174,0.53375,0.9,fedasync,9
44,2.88975,0.515,0.9,fedasync,9
45,2.70546,0.44625,0.9,fedasync,9
46,3.31992,0.405,0.9,fedasync,9
47,3.42177,0.40375,0.9,fedasync,9
48,3.11745,0.44625,0.9,fedasync,9
49,2.84267,0.5425,0.9,fedasync,9
50,1.65727,0.54125,0.9,fedasync,9
51,1.90234,0.52625,0.9,fedasync,9
52,1.97858,0.5175,0.9,fedasync,9
53,2.83821,0.46875,0.9,fedasync,9
54,3.20586,0.445,0.9,fedasync,9
55,3.23992,0.44,0.9,fedasync,9
56,3.36036,0.44125,0.9,fedasync,9
57,2.80848,0.44,0.9,fedasync,9
58,3.38277,0.40875,0.9,fedasync,9
59,1.75691,0.52875,0.9,fedasync,9
60,2.71572,0.44625,0.9,fedasync,9
61,2.71458,0.5125,0.9,fedasync,9
62,1.56576,0.575,0.9,fedasync,9
63,2.64563,0.56125,0.9,fedasync,9
64,3.40809,0.54125,0.9,fedasync,9
65,3.14351,0.55375,0.9,fedasync,9
66,2.90266,0.5625,0.9,fedasync,9
67,3.64458,0.565,0.9,fedasync,9
68,2.56074,0.47625,0.9,fedasync,9
69,3.43432,0.43875,0.9,fedasync,9
70,3.18966,0.46375,0.9,fedasync,9
71,3.52384,0.44875,0.9,fedasync,9
72,1.40971,0.61625,0.9,fedasync,9
73,2.67775,0.48375,0.9,fedasync,9
74,1.81906,0.5525,0.9,fedasync,9
75,2.04735,0.54125,0.9,fedasync,9
76,2.53024,0.585,0.9,fedasync,9
77,2.95085,0.58375,0.9,fedasync,9
78,1.48742,0.62125,0.9,fedasync,9
79,2.66938,0.52625,0.9,fedasync,9
80,2.70067,0.52,0.9,fedasync,9
81,1.49645,0.62625,0.9,fedasync,9
82,2.25801,0.62375,0.9,fedasync,9
83,2.6061,0.61375,0.9,fedasync,9
84,2.71936,0.56375,0.9,fedasync,9
85,3.03299,0.60875,0.9,fedasync,9
86,3.12135,0.63125,0.9,fedasync,9
87,2.46279,0.51875,0.9,fedasync,9
88,1.41235,0.63,0.9,fedasync,9
89,2.06118,0.5725,0.9,fedasync,9
90,1.53191,0.62125,0.9,fedasync,9
91,1.62425,0.61125,0.9,fedasync,9
92,1.6559,0.605,0.9,fedasync,9
93,1.88698,0.66,0.9,fedasync,9
94,1.29441,0.685,0.9,fedasync,9
95,2.10245,0.65625,0.9,fedasync,9
96,1.36733,0.67625,0.9,fedasync,9
97,2.34954,0.64,0.9,fedasync,9
98,1.37992,0.67375,0.9,fedasync,9
99,2.20988,0.64875,0.9,fedasync,9
100,2.67398,0.47875,0.9,fedasync,9
101,3.19599,0.455,0.9,fedasync,9
102,2.2543,0.58625,0.9,fedasync,9
103,3.31347,0.54625,0.9,fedasync,9
104,1.39024,0.655,0.9,fedasync,9
105,2.75595,0.46625,0.9,fedasync,9
106,2.28598,0.60375,0.9,fedasync,9
107,1.2183,0.66875,0.9,fedasync,9
108,2.19231,0.60125,0.9,fedasync,9
109,1.23936,0.7075,0.9,fedasync,9
110,2.1933,0.61125,0.9,fedasync,9
111,2.26997,0.61,0.9,fedasync,9
112,2.7654,0.5325,0.9,fedasync,9
113,3.11311,0.54375,0.9,fedasync,9
114,1.92647,0.68375,0.9,fedasync,9
115,2.21503,0.65875,0.9,fedasync,9
116,2.4413,0.645,0.9,fedasync,9
117,2.61394,0.645,0.9,fedasync,9
118,2.64857,0.64875,0.9,fedasync,9
119,1.19808,0.7325,0.9,fedasync,9
120,1.68782,0.70125,0.9,fedasync,9
121,1.17912,0.725,0.9,fedasync,9
122,2.6299,0.51625,0.9,fedasync,9
123,3.03956,0.49,0.9,fedasync,9
124,2.20966,0.62375,0.9,fedasync,9
125,1.36435,0.68875,0.9,fedasync,9
126,2.31692,0.635,0.9,fedasync,9
127,2.46708,0.5325,0.9,fedasync,9
128,1.8425,0.655,0.9,fedasync,9
129,2.8556,0.535,0.9,fedasync,9
130,1.3969,0.64,0.9,fedasync,9
131,1.74103,0.685,0.9,fedasync,9
132,2.77469,0.58125,0.9,fedasync,9
133,2.9021,0.56875,0.9,fedasync,9
134,2.42323,0.62,0.9,fedasync,9
135,2.72131,0.585,0.9,fedasync,9
136,2.94089,0.59,0.9,fedasync,9
137,1.96874,0.695,0.9,fedasync,9
138,2.58938,0.57,0.9,fedasync,9
139,2.05626,0.66,0.9,fedasync,9
140,2.63345,0.61875,0.9,fedasync,9
141,2.7765,0.5625,0.9,fedasync,9
142,1.26429,0.6775,0.9,fedasync,9
143,2.08293,0.67375,0.9,fedasync,9
144,2.22108,0.61125,0.9,fedasync,9
145,1.1914,0.71125,0.9,fedasync,9
146,2.31596,0.61625,0.9,fedasync,9
147,1.75966,0.6825,0.9,fedasync,9
148,1.19598,0.7275,0.9,fedasync,9
149,2.48492,0.60625,0.9,fedasync,9
150,1.33281,0.69125,0.9,fedasync,9
1,5.7169,0.20875,,afl,10
2,2.49634,0.29875,,afl,10
3,2.65199,0.3425,,afl,10
4,2.17595,0.3975,,afl,10
5,2.08027,0.45625,,afl,10
6,1.88643,0.4875,,afl,10
7,1.92096,0.45375,,afl,10
8,1.81275,0.47625,,afl,10
9,1.75342,0.5225,,afl,10
10,1.70544,0.51375,,afl,10
11,1.72452,0.49375,,afl,10
12,1.65497,0.47625,,afl,10
13,1.63261,0.49,,afl,10
14,1.61758,0.50625,,afl,10
15,1.61821,0.50125,,afl,10
16,1.6284,0.5025,,afl,10
17,1.61069,0.50375,,afl,10
18,1.60935,0.49375,,afl,10
19,1.61987,0.48625,,afl,10
20,1.61853,0.50375,,afl,10
21,1.62316,0.50875,,afl,10
22,1.63243,0.50875,,afl,10
23,1.64551,0.50375,,afl,10
24,1.65404,0.495,,afl,10
25,1.67181,0.49,,afl,10
26,1.61488,0.50375,,afl,10
27,1.5666,0.5075,,afl,10
28,1.55868,0.5075,,afl,10
29,1.51829,0.53875,,afl,10
30,1.48844,0.54,,afl,10
31,1.4965,0.54125,,afl,10
32,1.47306,0.54875,,afl,10
33,1.44264,0.55875,,afl,10
34,1.44861,0.5575,,afl,10
35,1.45649,0.5525,,afl,10
36,1.46493,0.54375,,afl,10
37,1.47706,0.5325,,afl,10
38,1.49219,0.51875,,afl,10
39,1.45765,0.54,,afl,10
40,1.42971,0.55375,,afl,10
41,1.4428,0.54375,,afl,10
42,1.44634,0.54625,,afl,10
43,1.46074,0.5375,,afl,10
44,1.47732,0.52375,,afl,10
45,1.47958,0.5225,,afl,10
46,1.44989,0.54375,,afl,10
47,1.44182,0.5475,,afl,10
48,1.42597,0.5475,,afl,10
49,1.41013,0.55,,afl,10
50,1.41337,0.54875,,afl,10
51,1.39065,0.56,,afl,10
52,1.39472,0.56125,,afl,10
53,1.37597,0.57125,,afl,10
54,1.36325,0.57375,,afl,10
55,1.35747,0.57875,,afl,10
56,1.36632,0.57,,afl,10
57,1.35461,0.57,,afl,10
58,1.34247,0.57,,afl,10
59,1.35224,0.56375,,afl,10
60,1.33448,0.5725,,afl,10
61,1.32881,0.57875,,afl,10
62,1.31439,0.58625,,afl,10
63,1.30207,0.58875,,afl,10
64,1.29135,0.59625,,afl,10
65,1.2981,0.59375,,afl,10
66,1.28784,0.59125,,afl,10
